entry,at,order
"-- starting hand #1021 (id: cnauo67bpi4y)  No Limit Texas Hold'em (dealer: ""Dihh @ GO72Iwd2XL"") --",2026-09-23T04:21:36.954Z,179013729695400
"""24242424242424 @ DRSv3IR7B7"" shows a 7♦, 5♦.",2026-09-23T04:21:32.561Z,179013729256100
"-- ending hand #1020 --",2026-09-23T04:21:30.316Z,179013729031602
"""24242424242424 @ DRSv3IR7B7"" collected 1.00 from pot",2026-09-23T04:21:30.316Z,179013729031601
"Uncalled bet of 1088.89 returned to ""24242424242424 @ DRSv3IR7B7""",2026-09-23T04:21:30.316Z,179013729031600
"""Dihh @ GO72Iwd2XL"" folds",2026-09-23T04:21:29.477Z,179013728947700
"""24242424242424 @ DRSv3IR7B7"" raises to 1089.39 and go all in",2026-09-23T04:21:27.995Z,179013728799500
"""Dihh @ GO72Iwd2XL"" posts a big blind of 0.50",2026-09-23T04:21:26.030Z,179013728603005
"""24242424242424 @ DRSv3IR7B7"" posts a small blind of 0.25",2026-09-23T04:21:26.030Z,179013728603004
"Player stacks: #2 ""Dihh @ GO72Iwd2XL"" (191.89) | #6 ""24242424242424 @ DRSv3IR7B7"" (1089.39)",2026-09-23T04:21:26.030Z,179013728603001
"-- starting hand #1020 (id: tfgjffxy5x0o)  No Limit Texas Hold'em (dealer: ""24242424242424 @ DRSv3IR7B7"") --",2026-09-23T04:21:26.030Z,179013728603000
"-- ending hand #1019 --",2026-09-23T04:21:20.112Z,179013728011202
"""Dihh @ GO72Iwd2XL"" collected 1.00 from pot",2026-09-23T04:21:20.112Z,179013728011201
"Uncalled bet of 1.00 returned to ""Dihh @ GO72Iwd2XL""",2026-09-23T04:21:20.112Z,179013728011200
"""24242424242424 @ DRSv3IR7B7"" folds",2026-09-23T04:21:19.261Z,179013727926100
"""Dihh @ GO72Iwd2XL"" bets 1.00",2026-09-23T04:21:18.386Z,179013727838600
"""24242424242424 @ DRSv3IR7B7"" checks",2026-09-23T04:21:15.661Z,179013727566100
"Flop:  [4♣, 10♠, 3♠]",2026-09-23T04:21:14.800Z,179013727480000
"""24242424242424 @ DRSv3IR7B7"" checks",2026-09-23T04:21:13.980Z,179013727398000
"""Dihh @ GO72Iwd2XL"" calls 0.50",2026-09-23T04:21:12.975Z,179013727297500
"""24242424242424 @ DRSv3IR7B7"" posts a big blind of 0.50",2026-09-23T04:21:10.814Z,179013727081405
"""Dihh @ GO72Iwd2XL"" posts a small blind of 0.25",2026-09-23T04:21:10.814Z,179013727081404
"Player stacks: #2 ""Dihh @ GO72Iwd2XL"" (191.39) | #6 ""24242424242424 @ DRSv3IR7B7"" (1089.89)",2026-09-23T04:21:10.814Z,179013727081401
"-- starting hand #1019 (id: xb8x18fojzht)  No Limit Texas Hold'em (dealer: ""Dihh @ GO72Iwd2XL"") --",2026-09-23T04:21:10.814Z,179013727081400
"-- ending hand #1018 --",2026-09-23T04:21:04.905Z,179013726490502
"""24242424242424 @ DRSv3IR7B7"" collected 1.00 from pot",2026-09-23T04:21:04.905Z,179013726490501
"Uncalled bet of 2.50 returned to ""24242424242424 @ DRSv3IR7B7""",2026-09-23T04:21:04.905Z,179013726490500
"""Dihh @ GO72Iwd2XL"" folds",2026-09-23T04:21:04.011Z,179013726401100
"""24242424242424 @ DRSv3IR7B7"" raises to 3.00",2026-09-23T04:21:01.405Z,179013726140500
"""Dihh @ GO72Iwd2XL"" posts a big blind of 0.50",2026-09-23T04:20:54.594Z,179013725459405
"""24242424242424 @ DRSv3IR7B7"" posts a small blind of 0.25",2026-09-23T04:20:54.594Z,179013725459404
"Player stacks: #2 ""Dihh @ GO72Iwd2XL"" (191.89) | #6 ""24242424242424 @ DRSv3IR7B7"" (1089.39)",2026-09-23T04:20:54.594Z,179013725459401
"-- starting hand #1018 (id: b0ou8kbaeblv)  No Limit Texas Hold'em (dealer: ""24242424242424 @ DRSv3IR7B7"") --",2026-09-23T04:20:54.594Z,179013725459400
"-- ending hand #1017 --",2026-09-23T04:20:48.681Z,179013724868102
"""24242424242424 @ DRSv3IR7B7"" collected 0.50 from pot",2026-09-23T04:20:48.681Z,179013724868101
"Uncalled bet of 0.25 returned to ""24242424242424 @ DRSv3IR7B7""",2026-09-23T04:20:48.681Z,179013724868100
"""Dihh @ GO72Iwd2XL"" folds",2026-09-23T04:20:47.786Z,179013724778600
"""24242424242424 @ DRSv3IR7B7"" posts a big blind of 0.50",2026-09-23T04:20:45.121Z,179013724512105
"""Dihh @ GO72Iwd2XL"" posts a small blind of 0.25",2026-09-23T04:20:45.121Z,179013724512104
"Player stacks: #2 ""Dihh @ GO72Iwd2XL"" (192.14) | #6 ""24242424242424 @ DRSv3IR7B7"" (1089.14)",2026-09-23T04:20:45.121Z,179013724512101
